,x1,x1_s,x2,x3,x3_s,x4,y
480,362647.6517,6.414070827,1,60,-1.649166781,1,1
481,104357.7057,1.10535435,1,92,1.08257932,1,1
482,18069.78188,-0.668149149,0,67,-1.051597322,0,1
483,3138.222999,-0.97504229,0,96,1.424047583,0,1
484,61782.58406,0.230294158,1,87,0.655743992,1,1
485,35797.59644,-0.303783665,0,61,-1.563799716,0,1
486,42488.96842,-0.166253741,0,95,1.338680517,1,1
487,60511.19915,0.204162974,0,61,-1.563799716,0,0
488,14442.03588,-0.742711382,0,92,1.08257932,1,1
489,1128.452735,-1.016349745,1,72,-0.624761993,1,1
490,188887.6411,2.842725347,0,83,0.314275729,1,1
491,28415.04004,-0.455519725,1,99,1.68014878,1,0
492,12419.21482,-0.784287075,1,79,-0.027192534,1,1
493,38045.23237,-0.257587279,0,95,1.338680517,1,0
494,95699.07402,0.927390703,0,92,1.08257932,0,1
495,6404.469612,-0.907910071,1,86,0.570376926,1,0
496,10881.36632,-0.81589497,0,75,-0.368660796,1,1
497,7493.413845,-0.885528649,1,89,0.826478123,0,0
498,9425.297333,-0.845822025,0,72,-0.624761993,0,1
499,38964.12551,-0.238700973,1,76,-0.283293731,1,0
500,65617.25382,0.309109361,0,79,-0.027192534,0,0
501,11529.94979,-0.802564425,0,74,-0.454027862,1,1
502,114149.3658,1.306605496,0,84,0.399642795,0,1
503,46230.37251,-0.089355457,1,62,-1.47843265,0,0
504,16835.56812,-0.693516342,0,66,-1.136964387,1,0
505,81324.62522,0.631948026,0,86,0.570376926,0,0
506,128763.5158,1.606974828,1,97,1.509414649,1,0
507,192906.5975,2.925328253,1,65,-1.222331453,1,1
508,13070.82039,-0.770894415,1,78,-0.112559599,0,1
509,90185.45765,0.81406757,1,89,0.826478123,0,1
510,46835.18233,-0.076924606,1,93,1.167946386,0,0
511,29228.42377,-0.438801987,0,81,0.143541598,1,1
512,5994.159902,-0.916343298,0,71,-0.710129059,1,1
513,52277.67005,0.034936598,0,93,1.167946386,0,1
514,37583.98325,-0.267067481,1,89,0.826478123,1,0
515,63178.54933,0.258985882,1,90,0.911845189,0,0
516,49528.31561,-0.02157177,0,98,1.594781714,0,0
517,6360.523802,-0.908813303,1,85,0.48500986,1,1
518,2354.349763,-0.991153489,1,73,-0.539394928,1,1
519,46090.32067,-0.092233988,1,61,-1.563799716,1,0
520,138647.3175,1.810119789,0,87,0.655743992,1,1
521,29304.86456,-0.437230875,1,60,-1.649166781,1,1
522,54091.50393,0.07221691,1,87,0.655743992,1,0
523,8963.730089,-0.855308766,0,85,0.48500986,0,1
524,37133.05689,-0.276335516,1,77,-0.197926665,1,0
525,84245.54988,0.691982732,1,97,1.509414649,0,0
526,96266.32928,0.939049684,0,68,-0.966230256,1,0
527,13394.73932,-0.764236805,1,75,-0.368660796,1,0
528,168835.4727,2.430586669,1,90,0.911845189,1,1
529,2475.867264,-0.9886559,1,74,-0.454027862,1,1
530,84277.70557,0.692643638,0,68,-0.966230256,1,0
531,8093.815732,-0.873188396,1,79,-0.027192534,1,1
532,54095.19463,0.072292766,1,66,-1.136964387,0,0
533,32290.87994,-0.375858339,1,84,0.399642795,1,0
534,4688.684805,-0.943175149,1,67,-1.051597322,1,0
535,7115.787826,-0.893290118,1,88,0.741111057,0,1
536,23322.49861,-0.56018837,0,88,0.741111057,1,1
537,23801.78021,-0.550337541,0,64,-1.307698519,1,0
538,79744.94081,0.599480263,1,67,-1.051597322,1,0
539,52108.16194,0.031452643,1,98,1.594781714,0,0
540,27755.40084,-0.469077502,1,91,0.997212255,1,1
541,84336.73027,0.693856792,0,77,-0.197926665,0,0
542,8873.633924,-0.857160541,1,78,-0.112559599,1,0
543,20550.9142,-0.617153637,0,64,-1.307698519,0,1
544,119468.542,1.415932237,1,86,0.570376926,1,1
545,90598.30913,0.822553039,1,63,-1.393065584,0,0
546,58978.8951,0.172669035,0,75,-0.368660796,0,0
547,5195.163819,-0.932765322,1,92,1.08257932,1,1
548,92178.67199,0.855034746,0,96,1.424047583,0,0
549,59517.70809,0.183743432,0,84,0.399642795,1,0
550,4842.086484,-0.940022234,1,65,-1.222331453,1,1
551,856.6154477,-1.021936905,0,61,-1.563799716,1,1
552,13549.33151,-0.761059422,1,91,0.997212255,1,1
553,11395.22749,-0.805333416,1,86,0.570376926,1,0
554,155984.1394,2.166449076,0,73,-0.539394928,0,1
555,19057.76241,-0.647842867,1,80,0.058174532,1,0
556,8982.455684,-0.854923892,1,59,-1.734533847,0,1
557,17196.55932,-0.686096774,1,79,-0.027192534,1,1
558,111053.7532,1.242980371,1,62,-1.47843265,1,0
559,206110.553,3.196713403,0,69,-0.88086319,1,1
560,4500.50442,-0.947042881,1,84,0.399642795,1,1
561,45647.24183,-0.10134073,1,99,1.68014878,0,0
562,10661.54346,-0.82041306,0,71,-0.710129059,1,1
563,28232.23863,-0.459276901,0,66,-1.136964387,0,0
564,13079.90951,-0.770707604,1,82,0.228908663,1,1
565,16610.08303,-0.69815081,0,74,-0.454027862,1,1
566,11820.28046,-0.796597165,1,99,1.68014878,1,1
567,51812.4619,0.025375025,1,70,-0.795496125,1,0
568,136097.0429,1.757703174,1,70,-0.795496125,1,0
569,14493.46214,-0.741654401,0,70,-0.795496125,0,1
570,26648.55064,-0.491826951,0,66,-1.136964387,0,1
571,68817.36312,0.374882238,0,82,0.228908663,1,1
572,31255.6454,-0.397135848,1,81,0.143541598,1,0
573,5035.675433,-0.936043338,1,85,0.48500986,1,1
574,18752.72146,-0.654112472,1,71,-0.710129059,1,0
575,68137.7361,0.360913645,0,68,-0.966230256,0,0
576,4363.521245,-0.94985834,0,74,-0.454027862,1,1
577,17816.80575,-0.673348649,0,96,1.424047583,0,1
578,23206.75387,-0.562567309,0,80,0.058174532,1,1
579,8532.954919,-0.864162626,1,77,-0.197926665,0,0
580,14423.93744,-0.743083365,0,86,0.570376926,1,1
581,45715.39215,-0.099940014,1,61,-1.563799716,1,0
582,25690.99765,-0.511507846,1,71,-0.710129059,1,0
583,50674.3561,0.001983169,1,99,1.68014878,1,1
584,1232.879243,-1.014203434,1,77,-0.197926665,1,1
585,78259.97537,0.56895929,0,80,0.058174532,1,0
586,50686.48224,0.002232402,1,91,0.997212255,1,0
587,16943.4675,-0.691298652,0,89,0.826478123,1,1
588,34956.13875,-0.321078416,1,61,-1.563799716,0,0
589,17551.4013,-0.678803592,0,97,1.509414649,0,1
590,39949.61073,-0.218445977,1,62,-1.47843265,1,0
591,1418.691245,-1.01038438,0,82,0.228908663,0,1
592,24290.40694,-0.540294638,1,74,-0.454027862,1,0
593,94613.363,0.905075735,0,67,-1.051597322,1,1
594,22043.00843,-0.586486144,1,64,-1.307698519,0,1
595,107797.414,1.176051782,1,64,-1.307698519,0,0
596,16522.92078,-0.699942284,1,89,0.826478123,1,1
597,11653.4852,-0.800025362,1,96,1.424047583,1,0
598,161476.4407,2.279334114,0,69,-0.88086319,0,1
599,21057.51067,-0.606741397,1,92,1.08257932,1,0
600,38271.4841,-0.252937055,0,78,-0.112559599,0,0
601,93824.50264,0.888862034,0,60,-1.649166781,1,1
602,48381.85408,-0.045135363,1,69,-0.88086319,1,0
603,139398.1583,1.825552062,0,88,0.741111057,1,1
604,4283.733611,-0.951498241,0,90,0.911845189,0,1
605,8864.978142,-0.857338446,0,97,1.509414649,1,1
606,95568.57626,0.924708541,0,87,0.655743992,1,1
607,32603.8006,-0.36942678,0,68,-0.966230256,1,0
608,53893.36073,0.068144409,1,60,-1.649166781,1,0
609,33545.51939,-0.35007133,0,88,0.741111057,1,1
610,30157.53871,-0.419705589,0,61,-1.563799716,0,0
611,56064.38154,0.112766099,1,97,1.509414649,1,0
612,61795.73675,0.230564489,0,60,-1.649166781,0,0
613,175368.9872,2.564872098,1,92,1.08257932,1,1
614,25017.73845,-0.525345559,0,87,0.655743992,0,0
615,46457.66761,-0.084683788,1,89,0.826478123,1,0
616,77518.53184,0.553720162,1,77,-0.197926665,1,0
617,40751.97568,-0.201954712,0,95,1.338680517,1,1
618,37289.14368,-0.273127414,0,72,-0.624761993,1,0
619,13865.39362,-0.754563296,0,69,-0.88086319,0,1
620,3037.954018,-0.97710315,1,95,1.338680517,1,1
621,98493.43402,0.984824085,0,70,-0.795496125,1,1
622,155020.1695,2.146636292,1,80,0.058174532,1,1
623,16194.83451,-0.706685547,1,60,-1.649166781,1,1
624,28184.7104,-0.460253765,0,66,-1.136964387,1,0
625,27792.43137,-0.468316402,0,61,-1.563799716,1,1
626,38538.85151,-0.247441766,1,62,-1.47843265,1,0
627,2219.614293,-0.99392275,1,92,1.08257932,0,1
628,24146.13503,-0.543259905,0,78,-0.112559599,1,1
629,10122.80754,-0.831485873,0,92,1.08257932,0,1
630,25212.02601,-0.521352304,0,90,0.911845189,0,0
631,6994.313514,-0.895786819,0,88,0.741111057,1,1
632,66592.23176,0.329148397,1,77,-0.197926665,1,1
633,36053.97305,-0.298514274,0,63,-1.393065584,0,0
634,33723.56603,-0.34641188,1,80,0.058174532,1,1
635,16139.02445,-0.707832629,1,92,1.08257932,1,1
636,30904.90676,-0.404344692,1,80,0.058174532,1,1
637,71009.54586,0.419938876,0,69,-0.88086319,1,0
638,4370.119888,-0.949722716,1,81,0.143541598,1,1
639,51127.33561,0.011293403,1,89,0.826478123,1,0
640,17962.47388,-0.670354685,1,96,1.424047583,1,1
641,62304.12107,0.241013476,1,82,0.228908663,1,0
642,34899.73857,-0.322237627,0,84,0.399642795,0,1
643,28311.42636,-0.457649331,1,94,1.253313452,1,0
644,8458.802454,-0.865686706,1,66,-1.136964387,0,1
645,12652.71909,-0.779487786,0,62,-1.47843265,0,1
646,22022.44247,-0.586908843,1,75,-0.368660796,1,0
647,41650.46504,-0.183487771,1,68,-0.966230256,0,1
648,111835.1857,1.259041406,0,89,0.826478123,0,1
649,36944.95116,-0.280201714,0,94,1.253313452,1,1
650,7421.490573,-0.887006911,1,69,-0.88086319,1,1
651,6009.524385,-0.916027507,1,95,1.338680517,1,1
652,6858.673907,-0.898574663,1,81,0.143541598,1,1
653,18690.3673,-0.655394057,1,70,-0.795496125,1,0
654,154046.2967,2.12661997,0,83,0.314275729,0,1
655,38892.88548,-0.240165192,0,74,-0.454027862,1,0
656,4595.488613,-0.94509064,1,95,1.338680517,1,1
657,32466.29972,-0.37225288,0,71,-0.710129059,0,0
658,98761.10097,0.99032553,1,69,-0.88086319,0,0
659,77297.55086,0.549178269,1,65,-1.222331453,0,0
660,9094.649623,-0.852617934,0,91,0.997212255,1,1
661,92871.29953,0.869270543,1,81,0.143541598,1,0
662,10980.5798,-0.813855804,1,100,1.765515846,0,1
663,42580.26313,-0.164377331,1,72,-0.624761993,1,0
664,12543.22229,-0.781738309,0,70,-0.795496125,0,1
665,135602.4197,1.747537024,1,60,-1.649166781,1,1
666,29765.072,-0.427772083,0,72,-0.624761993,0,1
667,60641.7146,0.2068455,1,88,0.741111057,1,0
668,39268.71618,-0.232440623,1,66,-1.136964387,1,0
669,184517.6439,2.752907386,0,61,-1.563799716,1,1
670,37652.64382,-0.265656278,0,80,0.058174532,0,1
671,48842.56166,-0.035666292,1,70,-0.795496125,1,0
672,11666.45901,-0.799758707,1,81,0.143541598,1,1
673,77489.9993,0.553133724,0,72,-0.624761993,1,0
674,28809.79223,-0.447406256,0,73,-0.539394928,1,1
675,16464.08639,-0.701151526,1,70,-0.795496125,1,1
676,31491.97167,-0.392278558,1,65,-1.222331453,1,0
677,15096.08526,-0.729268494,1,87,0.655743992,1,1
678,42621.43024,-0.16353121,0,63,-1.393065584,1,0
679,14827.56129,-0.734787554,1,69,-0.88086319,0,1
680,108041.3666,1.181065818,1,96,1.424047583,1,0
681,27152.76427,-0.481463686,0,80,0.058174532,1,1
682,17056.68214,-0.688971715,0,90,0.911845189,0,1
683,1330.673113,-1.012193445,0,74,-0.454027862,0,1
684,81704.71251,0.639760082,0,96,1.424047583,0,0
685,4201.82033,-0.953181831,1,61,-1.563799716,0,0
686,36153.06797,-0.296477544,1,69,-0.88086319,1,0
687,128811.4685,1.607960415,1,79,-0.027192534,1,0
688,59405.70417,0.181441379,1,83,0.314275729,1,0
689,39445.85737,-0.228799783,1,94,1.253313452,1,0
690,42089.30012,-0.174468252,1,80,0.058174532,0,0
691,3269.160766,-0.972351084,0,78,-0.112559599,1,0
692,80963.76378,0.624531124,1,87,0.655743992,1,0
693,45578.63042,-0.102750922,1,82,0.228908663,1,0
694,7818.21881,-0.878852828,1,65,-1.222331453,0,1
695,222262.0839,3.528681023,1,78,-0.112559599,1,1
696,81160.18846,0.628568304,0,66,-1.136964387,0,1
697,13832.05833,-0.755248447,1,86,0.570376926,1,0
698,56767.47015,0.127216906,1,75,-0.368660796,1,0
699,29432.98835,-0.434597505,1,89,0.826478123,1,0
700,77058.10128,0.544256785,1,68,-0.966230256,0,0
701,2841.199283,-0.981147114,0,87,0.655743992,1,1
702,41727.70477,-0.181900238,0,86,0.570376926,0,0
703,5904.074851,-0.918194845,1,73,-0.539394928,1,0
704,12172.32849,-0.789361409,0,81,0.143541598,1,1
705,44515.93612,-0.12459282,0,70,-0.795496125,0,1
706,26017.6775,-0.50479349,1,66,-1.136964387,1,0
707,64317.91587,0.282403649,0,61,-1.563799716,1,0
708,116289.5179,1.350592731,1,91,0.997212255,1,1
709,66259.54327,0.322310543,1,99,1.68014878,1,0
710,12306.43555,-0.786605063,1,66,-1.136964387,1,1
711,12460.59455,-0.783436584,0,64,-1.307698519,1,0
712,134461.6874,1.724091185,0,86,0.570376926,0,0
713,41982.49168,-0.17666352,0,66,-1.136964387,1,0
714,45380.49591,-0.106823245,0,60,-1.649166781,1,0
715,88241.71711,0.774117244,1,62,-1.47843265,1,0
716,13210.21181,-0.768029459,1,79,-0.027192534,1,1
717,78317.37641,0.570139072,1,96,1.424047583,0,0
718,75056.16079,0.503110257,1,68,-0.966230256,1,0
719,3366.837744,-0.970343497,1,77,-0.197926665,1,1
720,49861.2165,-0.014729551,0,99,1.68014878,1,1
721,5868.962858,-0.918916514,1,97,1.509414649,0,1
722,14880.00408,-0.73370968,1,69,-0.88086319,1,0
723,43019.58349,-0.155347838,1,63,-1.393065584,1,0
724,143434.4571,1.908511411,1,80,0.058174532,1,1
725,48436.92495,-0.044003474,1,82,0.228908663,0,0
726,4182.924536,-0.953570202,1,98,1.594781714,1,1
727,10872.43552,-0.816078528,1,85,0.48500986,1,0
728,10732.18563,-0.818961129,0,84,0.399642795,0,1
729,4918.604717,-0.938449531,1,91,0.997212255,0,1
730,21296.30451,-0.60183339,1,90,0.911845189,1,1
731,27902.22368,-0.466059805,1,65,-1.222331453,0,0
732,3476.018016,-0.96809948,1,77,-0.197926665,1,1
733,12636.30344,-0.779825182,1,99,1.68014878,1,1
734,11217.09159,-0.808994701,0,96,1.424047583,1,1
735,40005.0011,-0.217307521,1,99,1.68014878,1,1
736,14982.0689,-0.731611909,0,90,0.911845189,0,1
737,34698.8076,-0.326367426,1,93,1.167946386,1,0
738,24326.8746,-0.539545107,0,77,-0.197926665,0,0
739,822.6968348,-1.022634045,1,71,-0.710129059,1,1
740,577.5386002,-1.027672861,1,94,1.253313452,0,1
741,96679.8874,0.947549677,1,94,1.253313452,1,0
742,3033.617395,-0.977192282,1,72,-0.624761993,1,1
743,4321.180633,-0.95072858,0,61,-1.563799716,1,0
744,86273.24802,0.733658665,0,69,-0.88086319,0,0
745,7607.408881,-0.883185672,1,62,-1.47843265,1,1
746,11850.51871,-0.795975669,1,75,-0.368660796,0,0
747,45191.43803,-0.110709012,0,60,-1.649166781,0,0
748,30244.66941,-0.417914763,0,71,-0.710129059,1,1
749,64939.59408,0.295181202,0,85,0.48500986,0,1
750,19238.87839,-0.644120332,1,86,0.570376926,1,1
751,149855.5386,2.040485968,1,76,-0.283293731,0,1
752,14469.75353,-0.742141692,1,62,-1.47843265,1,0
753,85049.52901,0.708507174,1,89,0.826478123,1,0
754,15677.28966,-0.717322813,0,76,-0.283293731,1,1
755,34848.04951,-0.323300009,1,95,1.338680517,0,0
756,22029.72609,-0.58675914,1,70,-0.795496125,1,0
757,136438.8416,1.764728273,0,70,-0.795496125,1,1
758,2402.400505,-0.990165886,1,77,-0.197926665,1,1
759,173093.4065,2.518101354,0,73,-0.539394928,1,1
760,59239.48081,0.178024937,1,92,1.08257932,1,0
761,1887.301379,-1.000752885,1,62,-1.47843265,1,1
762,84761.6963,0.702591255,1,73,-0.539394928,1,0
763,18629.91909,-0.656636469,1,99,1.68014878,1,1
764,51038.51771,0.0094679,0,86,0.570376926,0,0
765,132942.7351,1.692871669,0,97,1.509414649,0,0
766,303641.1218,5.201290608,0,76,-0.283293731,1,1
767,18765.45744,-0.653850705,0,85,0.48500986,1,0
768,71177.4055,0.42338895,1,88,0.741111057,1,1
769,9569.625304,-0.842855606,1,61,-1.563799716,0,0
770,19217.24968,-0.644564874,1,97,1.509414649,1,0
771,1550.290035,-1.007679587,0,99,1.68014878,1,1
772,344140.8864,6.033695318,1,93,1.167946386,0,1
773,10922.53585,-0.8150488,1,71,-0.710129059,1,1
774,48825.33578,-0.036020341,0,96,1.424047583,0,0
775,26821.51508,-0.488271957,0,60,-1.649166781,1,0
776,36702.3677,-0.28518761,0,64,-1.307698519,0,1
777,111463.0752,1.251393299,0,75,-0.368660796,0,0
778,184579.6983,2.75418281,0,61,-1.563799716,1,1
779,52888.84853,0.047498346,0,65,-1.222331453,1,0
780,14343.29359,-0.744740864,1,98,1.594781714,1,1
781,9739.414277,-0.839365879,1,81,0.143541598,0,1
782,21641.6104,-0.594736207,0,83,0.314275729,0,0
783,11097.94145,-0.811443632,1,78,-0.112559599,0,0
784,25036.82389,-0.52495329,0,93,1.167946386,1,0
785,29832.94772,-0.426377012,1,76,-0.283293731,1,0
786,220910.5024,3.500901532,0,91,0.997212255,1,1
787,10125.65491,-0.83142735,1,61,-1.563799716,0,1
788,102524.7465,1.067680949,1,99,1.68014878,1,0
789,2558.353636,-0.986960531,1,82,0.228908663,1,0
790,324.464147,-1.032874382,0,68,-0.966230256,0,1
791,82826.60039,0.662818605,1,91,0.997212255,1,0
792,106852.4176,1.156628968,0,99,1.68014878,1,1
793,143160.9599,1.902890135,0,73,-0.539394928,1,1
794,10802.96037,-0.817506473,1,67,-1.051597322,1,0
795,26605.99288,-0.492701654,0,62,-1.47843265,1,1
796,27996.27911,-0.464126653,1,67,-1.051597322,1,1
797,8677.40605,-0.861193676,1,94,1.253313452,1,1
798,36088.13962,-0.297812037,1,78,-0.112559599,1,0
799,272732.9695,4.566025394,0,71,-0.710129059,1,1
800,15325.05816,-0.72456234,1,64,-1.307698519,0,0
801,10864.24461,-0.816246878,0,88,0.741111057,1,0
802,3793.773428,-0.96156855,1,67,-1.051597322,1,0
803,46418.11404,-0.085496745,1,69,-0.88086319,1,0
804,2749.356498,-0.983034788,0,67,-1.051597322,1,1
805,55288.00797,0.096809043,0,64,-1.307698519,1,0
806,19823.18733,-0.632110842,1,80,0.058174532,1,0
807,6528.388546,-0.905363125,1,92,1.08257932,0,1
808,111742.089,1.25712796,0,77,-0.197926665,1,0
809,85398.10245,0.715671516,0,99,1.68014878,1,1
810,16652.01938,-0.697288879,1,74,-0.454027862,1,1
811,32750.38707,-0.366413941,0,60,-1.649166781,1,1
812,40793.99263,-0.201091124,0,81,0.143541598,0,0
813,19928.38915,-0.629948595,0,98,1.594781714,0,1
814,75203.95163,0.50614785,1,81,0.143541598,1,0
815,126339.6409,1.557156147,0,70,-0.795496125,1,0
816,81435.85802,0.634234229,1,86,0.570376926,1,0
817,3700.061981,-0.963494632,1,72,-0.624761993,1,1
818,26670.13839,-0.491383251,1,81,0.143541598,1,1
819,26161.36007,-0.501840336,1,99,1.68014878,0,1
820,47061.28443,-0.072277457,0,63,-1.393065584,1,0
821,158238.7976,2.212789792,1,86,0.570376926,1,1
822,18043.81902,-0.668682772,1,85,0.48500986,1,0
823,4249.497992,-0.952201897,1,81,0.143541598,1,0
824,183747.7582,2.737083678,0,84,0.399642795,0,1
825,18503.82225,-0.659228178,1,60,-1.649166781,1,1
826,24573.61189,-0.534473836,1,99,1.68014878,1,0
827,7798.738172,-0.87925322,1,92,1.08257932,1,1
828,26193.60341,-0.501177628,1,86,0.570376926,0,0
829,27919.98952,-0.465694658,1,76,-0.283293731,1,1
830,71745.69005,0.435069085,1,88,0.741111057,0,0
831,53196.89852,0.053829797,0,72,-0.624761993,1,0
832,29311.26459,-0.437099333,0,63,-1.393065584,0,1
833,45140.15298,-0.11176309,1,61,-1.563799716,1,0
834,66613.57106,0.32958699,1,95,1.338680517,0,0
835,121555.0865,1.458817658,0,80,0.058174532,1,0
836,28712.34289,-0.449409164,1,77,-0.197926665,1,1
837,57251.91994,0.137173958,0,95,1.338680517,0,0
838,471.934909,-1.029843368,1,60,-1.649166781,0,1
839,17146.6941,-0.68712167,1,92,1.08257932,1,1
840,8062.537409,-0.873831269,1,84,0.399642795,1,1
841,88994.55079,0.789590477,0,75,-0.368660796,1,1
842,94774.53213,0.908388296,0,72,-0.624761993,1,0
843,54525.71492,0.081141388,0,86,0.570376926,1,0
844,28037.81233,-0.463273008,0,79,-0.027192534,0,1
845,34086.15475,-0.338959477,0,63,-1.393065584,0,0
846,44036.20334,-0.134452923,0,93,1.167946386,1,1
847,37689.73411,-0.26489395,1,64,-1.307698519,1,0
848,22059.37896,-0.586149675,1,83,0.314275729,1,0
849,64301.15374,0.282059132,0,83,0.314275729,0,0
850,219718.4751,3.476401411,0,98,1.594781714,0,1
851,97575.53218,0.965958152,1,85,0.48500986,1,0
852,15441.06246,-0.722178066,0,60,-1.649166781,0,0
853,16960.2053,-0.690954634,0,92,1.08257932,0,0
854,37369.0171,-0.27148575,0,87,0.655743992,0,1
855,130393.0995,1.640468187,0,80,0.058174532,1,1
856,53114.47056,0.052135628,0,80,0.058174532,1,0
857,19473.64085,-0.639295183,1,97,1.509414649,1,1
858,25048.1779,-0.524719927,0,98,1.594781714,0,1
859,20468.38668,-0.618849852,0,63,-1.393065584,0,1
860,5383.058963,-0.928903453,0,76,-0.283293731,0,1
861,3497.450333,-0.967658975,1,91,0.997212255,1,1
862,51304.0368,0.0149252,1,98,1.594781714,1,0
863,49018.21909,-0.032055948,0,91,0.997212255,0,1
864,58485.41861,0.162526454,0,89,0.826478123,1,0
865,6570.11307,-0.904505547,1,75,-0.368660796,1,1
866,45537.78646,-0.103590401,0,94,1.253313452,1,1
867,103951.7234,1.097010065,0,61,-1.563799716,1,1
868,136906.5831,1.774341915,0,92,1.08257932,0,1
869,7189.535419,-0.89177436,1,94,1.253313452,0,1
870,23407.31248,-0.558445163,0,83,0.314275729,1,1
871,21261.81426,-0.602542279,0,84,0.399642795,1,1
872,15554.16456,-0.719853442,0,86,0.570376926,0,1
873,16292.96779,-0.704668582,1,84,0.399642795,1,0
874,16975.68039,-0.69063657,1,71,-0.710129059,1,1
875,84435.25949,0.695881894,0,79,-0.027192534,1,0
876,12338.71332,-0.785941648,0,95,1.338680517,0,1
877,19518.41637,-0.638374898,1,71,-0.710129059,1,0
878,236.5564229,-1.034681178,1,89,0.826478123,1,1
879,8984.690591,-0.854877958,1,80,0.058174532,1,1
880,89715.64406,0.80441134,1,78,-0.112559599,1,1
881,10141.5671,-0.831100302,0,72,-0.624761993,0,1
882,52660.41152,0.042803206,1,91,0.997212255,0,0
883,14715.54665,-0.737089827,1,84,0.399642795,1,0
884,4606.337706,-0.944867655,0,73,-0.539394928,0,1
885,210868.6963,3.294509056,1,82,0.228908663,1,1
886,55175.7534,0.094501839,0,76,-0.283293731,1,0
887,8096.50314,-0.87313316,1,71,-0.710129059,1,1
888,4940.293496,-0.938003754,0,95,1.338680517,0,1
889,58853.79934,0.170097902,1,84,0.399642795,1,0
890,7415.051553,-0.887139254,1,78,-0.112559599,1,1
891,643.7051005,-1.02631292,0,79,-0.027192534,1,1
892,16229.17149,-0.705979808,1,69,-0.88086319,0,0
893,15347.31959,-0.724104794,0,78,-0.112559599,0,1
894,64516.04483,0.286475857,1,96,1.424047583,1,0
895,42724.58427,-0.161411052,1,93,1.167946386,0,0
896,1494.006906,-1.008836393,1,63,-1.393065584,0,1
897,68813.08597,0.374794329,0,80,0.058174532,1,0
898,8311.609004,-0.86871202,1,63,-1.393065584,0,1
899,112009.6882,1.262628011,1,89,0.826478123,1,1
900,16470.07666,-0.701028406,0,88,0.741111057,1,0
901,124891.428,1.52739056,0,70,-0.795496125,0,1
902,53322.27171,0.056406632,0,75,-0.368660796,1,1
903,30872.66313,-0.405007406,1,60,-1.649166781,1,0
904,39254.10961,-0.232740836,1,74,-0.454027862,1,0
905,18157.95305,-0.666336939,1,79,-0.027192534,1,0
906,38715.92223,-0.243802375,1,78,-0.112559599,1,0
907,16105.51249,-0.708521411,1,65,-1.222331453,0,1
908,81661.16484,0.638865033,1,65,-1.222331453,0,0
909,18461.34714,-0.660101182,1,82,0.228908663,0,0
910,102906.5202,1.075527667,0,67,-1.051597322,1,0
911,58931.04189,0.171685493,0,66,-1.136964387,1,0
912,39153.40681,-0.234810613,1,98,1.594781714,1,0
913,163387.9006,2.318620964,1,61,-1.563799716,1,1
914,88972.93778,0.789146258,0,76,-0.283293731,0,0
915,87284.99272,0.75445338,1,77,-0.197926665,0,0
916,42203.12248,-0.172128824,0,68,-0.966230256,0,0
917,74085.9298,0.483168787,1,88,0.741111057,1,0
918,13316.34791,-0.765848009,0,76,-0.283293731,0,1
919,24206.06549,-0.542028135,0,88,0.741111057,1,1
920,37777.226,-0.263095701,1,64,-1.307698519,1,0
921,19694.96259,-0.634746287,1,62,-1.47843265,1,0
922,104505.8738,1.108399696,1,78,-0.112559599,1,0
923,32019.19908,-0.381442283,0,87,0.655743992,0,1
924,100391.9482,1.023844859,0,63,-1.393065584,1,0
925,129139.9783,1.614712384,1,85,0.48500986,1,0
926,94910.52841,0.911183471,1,73,-0.539394928,1,0
927,58226.12988,0.157197209,1,88,0.741111057,1,0
928,69437.41291,0.387626321,0,86,0.570376926,1,0
929,49738.33295,-0.017255216,0,80,0.058174532,0,0
930,6916.859755,-0.897378751,1,89,0.826478123,1,1
931,12467.73957,-0.78328973,1,61,-1.563799716,1,1
932,92216.42958,0.85581079,0,64,-1.307698519,0,0
933,39830.13462,-0.220901608,1,79,-0.027192534,1,1
934,22385.42256,-0.579448396,0,64,-1.307698519,0,0
935,19107.75454,-0.646815363,1,66,-1.136964387,1,0
936,634.7161951,-1.026497672,0,72,-0.624761993,1,1
937,283832.1758,4.794150959,1,69,-0.88086319,0,1
938,35994.90629,-0.299728292,1,90,0.911845189,0,0
939,49020.13703,-0.032016528,1,67,-1.051597322,1,0
940,70419.58477,0.407813216,1,66,-1.136964387,0,0
941,51132.79181,0.011405546,1,67,-1.051597322,1,0
942,2885.999578,-0.980226319,1,62,-1.47843265,1,0
943,34993.6486,-0.320307464,1,60,-1.649166781,1,0
944,23371.83687,-0.559174305,1,88,0.741111057,0,0
945,99880.40216,1.013330888,0,74,-0.454027862,1,0
946,96026.19661,0.934114159,0,66,-1.136964387,0,0
947,125065.2112,1.530962383,0,85,0.48500986,1,1
948,10585.38284,-0.821978414,1,83,0.314275729,1,0
949,31037.69463,-0.40161546,0,86,0.570376926,1,1
950,35580.50609,-0.308245593,1,66,-1.136964387,0,0
951,23712.0857,-0.552181061,0,67,-1.051597322,0,1
952,92953.6256,0.870962617,1,95,1.338680517,1,0
953,109420.281,1.20940709,1,75,-0.368660796,1,0
954,1965.033107,-0.999155239,0,89,0.826478123,0,1
955,45729.50982,-0.099649849,0,68,-0.966230256,0,0
956,15965.15232,-0.711406279,1,94,1.253313452,1,1
957,177011.1884,2.598624788,0,85,0.48500986,0,1
958,46234.42143,-0.089272238,1,84,0.399642795,1,1
